"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","sht25.humidity.raw","sht25.temperature.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","sht25.humidity.hrf","sht25.temperature.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-03-17 00:00",80.0733333333333,106.38,165.1,213.186666666667,3133,176.88,100111.073333333,315.92,641.753333333333,3491.42666666667,10789.3266666667,3323.89333333333,6342.31333333333,127.36,3.98666666666667,610.26,601.193333333333,4.32666666666665,0.800733333333333,1.0638,1.651,2.13186666666667,NA,NA,1001.11073333333,3.1592,NA,NA,NA,NA,63.4231333333333,1.2736,NA,NA,NA,NA
"2018-03-17 01:00",99.6266666666667,125.626666666667,183.96,231.686666666667,2812.94666666667,127.94,100093.926666667,334.68,550.913333333333,3437.52666666667,9457.84666666667,3387.53333333333,6499.26666666667,146.68,5.15333333333333,612.853333333333,596.52,-217.406666666667,0.996266666666667,1.25626666666667,1.8396,2.31686666666667,NA,NA,1000.93926666667,3.3468,NA,NA,NA,NA,64.9926666666667,1.4668,NA,NA,NA,NA
"2018-03-17 02:00",122.206666666667,146.893333333333,203.813333333333,250.72,2928.46666666667,198.226666666667,100061.486666667,355.58,553.893333333333,3606.26666666667,9831.96666666667,3390.11333333333,6615.62666666667,168.14,3.8,609.72,597.686666666667,63.12,1.22206666666667,1.46893333333333,2.03813333333333,2.5072,NA,NA,1000.61486666667,3.5558,NA,NA,NA,NA,66.1562666666667,1.6814,NA,NA,NA,NA
"2018-03-17 03:00",140.313333333333,167.326666666667,227.56,276.993333333333,2897.53333333333,12.0933333333331,100084.04,377.213333333333,554,3564.24,9661.50666666667,3361.28,6698.15333333333,188.166666666667,3.85333333333333,609.853333333333,597.333333333333,-124.693333333333,1.40313333333333,1.67326666666667,2.2756,2.76993333333333,NA,NA,1000.8404,3.77213333333333,NA,NA,NA,NA,66.9815333333333,1.88166666666667,NA,NA,NA,NA
"2018-03-17 04:00",130.906666666667,159.98,222.74,273.56,2869.14666666667,136.146666666667,100035.486666667,370.566666666667,594.146666666667,3485.40666666667,9687.09333333333,3618.66666666667,6969.23333333333,180.9,3.68666666666667,609.573333333333,596.566666666667,-49.4133333333331,1.30906666666667,1.5998,2.2274,2.7356,NA,NA,1000.35486666667,3.70566666666667,NA,NA,NA,NA,69.6923333333333,1.809,NA,NA,NA,NA
"2018-03-17 05:00",128.753333333333,155.92,216.4,265.94,2857.4,68.1200000000001,99910.36,365.98,568.9,3449.38,9235.27333333333,3135.5,7184.66666666667,177.353333333333,4.1,611.066666666667,597.06,-68.0600000000003,1.28753333333333,1.5592,2.164,2.6594,NA,NA,999.1036,3.6598,NA,NA,NA,NA,71.8466666666667,1.77353333333333,NA,NA,NA,NA
"2018-03-17 06:00",185.373333333333,213.6,275.306666666667,325.4,2903.31333333333,-437.22,99868,425.106666666667,548.74,3366.30666666667,9363.69333333333,3597.50666666667,6699.41333333333,235.78,4.33333333333333,611.946666666667,595.366666666667,-190.086666666667,1.85373333333333,2.136,2.75306666666667,3.254,NA,NA,998.68,4.25106666666667,NA,NA,NA,NA,66.9941333333333,2.3578,NA,NA,NA,NA
"2018-03-17 07:00",180.5,204.086666666667,259.153333333333,305.173333333333,2663.34666666667,-296.053333333333,99745.6133333333,411.653333333333,484.653333333333,3392.37333333333,9062.82,3527.89333333333,6499.79333333333,225.633333333333,3.84666666666667,610.473333333333,596.333333333333,9.56000000000003,1.805,2.04086666666667,2.59153333333333,3.05173333333333,NA,NA,997.456133333333,4.11653333333333,NA,NA,NA,NA,64.9979333333333,2.25633333333333,NA,NA,NA,NA
"2018-03-17 08:00",180.826666666667,204.946666666667,260.06,305.486666666667,2617.65333333333,-465.793333333334,99668.5133333333,412.64,500.246666666667,3509.3,8915.1,3512.87333333333,6525.88666666667,226.373333333333,3.01333333333333,605.993333333333,596.373333333333,43.6733333333333,1.80826666666667,2.04946666666667,2.6006,3.05486666666667,NA,NA,996.685133333333,4.1264,NA,NA,NA,NA,65.2588666666667,2.26373333333333,NA,NA,NA,NA
"2018-03-17 09:00",174.466666666667,200.986666666667,259.94,308.413333333333,2734.81333333333,-29.4266666666669,99566.6533333333,411.206666666667,558.573333333333,3356.98666666667,10231.4866666667,3373.22666666667,6930.45333333333,223.413333333333,3.65333333333333,609.226666666667,595.186666666667,-79.1933333333336,1.74466666666667,2.00986666666667,2.5994,3.08413333333333,NA,NA,995.666533333333,4.11206666666667,NA,NA,NA,NA,69.3045333333333,2.23413333333333,NA,NA,NA,NA
