"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","sht25.humidity.raw","sht25.temperature.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","sht25.humidity.hrf","sht25.temperature.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-02-16 00:00",953.032258064516,992.959677419355,1066.74193548387,1124.58064516129,12883.685483871,9801.75806451613,98972.7016129032,1300.25,1835.95967741935,3290.93548387097,79432.25,10210.5806451613,6580.58064516129,1007.39516129032,3.90322580645161,611.185483870968,598.758064516129,962.91935483871,9.53032258064516,9.92959677419355,10.6674193548387,11.2458064516129,NA,NA,989.727016129032,13.0025,NA,NA,NA,NA,65.8058064516129,10.0739516129032,NA,NA,NA,NA
"2018-02-16 01:00",874.526666666667,911.573333333333,981.353333333333,1036.74666666667,10493.74,7450.85333333333,99010.22,1214.94,1704.65333333333,3233.58,64723.4,10240.0933333333,6256.64666666667,924.966666666667,4.63333333333333,613.866666666667,598.193333333333,803.88,8.74526666666667,9.11573333333333,9.81353333333333,10.3674666666667,NA,NA,990.1022,12.1494,NA,NA,NA,NA,62.5664666666667,9.24966666666667,NA,NA,NA,NA
"2018-02-16 02:00",778.673333333333,813.766666666667,880.833333333333,934.26,8847.72,6228.62,99039.0333333333,1114.16666666667,1617.76,3021.17333333333,56071.0533333333,9377.20666666667,6222.92666666667,825.846666666667,5.53333333333333,616.846666666667,595.166666666667,697.546666666667,7.78673333333333,8.13766666666667,8.80833333333333,9.3426,NA,NA,990.390333333333,11.1416666666667,NA,NA,NA,NA,62.2292666666667,8.25846666666667,NA,NA,NA,NA
"2018-02-16 03:00",726.52,760.853333333333,826.646666666667,879.133333333333,7796.59333333333,4928.31333333333,99051.72,1059.09333333333,1228.37333333333,2966.67333333333,48552.7933333333,9056.91333333333,6021.15333333333,772.293333333333,5.14,614.4,592.06,667.213333333334,7.2652,7.60853333333333,8.26646666666667,8.79133333333333,NA,NA,990.5172,10.5909333333333,NA,NA,NA,NA,60.2115333333333,7.72293333333333,NA,NA,NA,NA
"2018-02-16 04:00",672.688741721854,705.920529801325,769.82119205298,821.317880794702,7135.13245033113,4654.28476821192,99117.2450331126,1000.5298013245,1245.17218543046,2785.74834437086,44935.7947019868,8627.97350993377,6099.6357615894,716.172185430464,5.09271523178808,613.69536423841,589.688741721854,555.629139072848,6.72688741721854,7.05920529801324,7.6982119205298,8.21317880794702,NA,NA,991.172450331126,10.005298013245,NA,NA,NA,NA,60.996357615894,7.16172185430464,NA,NA,NA,NA
"2018-02-16 05:00",434.530201342282,463.476510067114,520.107382550336,567,5178.81208053691,3141.02684563758,99273.1476510067,744.543624161074,708.872483221477,3121.48322147651,34214.577181208,7783.5033557047,7328.75167785235,468.543624161074,7.9731543624161,622.778523489933,589.818791946309,388.228187919463,4.34530201342282,4.63476510067114,5.20107382550336,5.67,NA,NA,992.731476510067,7.44543624161074,NA,NA,NA,NA,73.2875167785235,4.68543624161074,NA,NA,NA,NA
"2018-02-16 06:00",250.973333333333,279.44,335.166666666667,381.593333333333,4538.48,2327.55333333333,99399.6,557.646666666667,576.16,3126.55333333333,28031.7933333333,7002.17333333333,8113.92666666667,286.04,8.73333333333333,626.24,584.313333333333,252.886666666667,2.50973333333333,2.7944,3.35166666666667,3.81593333333333,NA,NA,993.996,5.57646666666667,NA,NA,NA,NA,81.1392666666667,2.8604,NA,NA,NA,NA
"2018-02-16 07:00",222.513333333333,250.326666666667,304.693333333333,350.22,4388.76666666667,1981.7,99494.1933333333,526.326666666667,442.393333333333,2995.28,26410.9866666667,7006.81333333333,7744.52666666667,255.873333333333,8.79333333333333,625.373333333333,583.9,233.76,2.22513333333333,2.50326666666667,3.04693333333333,3.5022,NA,NA,994.941933333333,5.26326666666667,NA,NA,NA,NA,77.4452666666667,2.55873333333333,NA,NA,NA,NA
"2018-02-16 08:00",197.765100671141,227.060402684564,283.630872483221,330.771812080537,4267.04026845638,1768.94630872483,99663.0805369127,503.959731543624,428.51677852349,3080.12080536913,26022.4295302013,6966.75838926174,7578.39597315436,233.395973154362,9.751677852349,630.395973154362,582.41610738255,301.355704697987,1.97765100671141,2.27060402684564,2.83630872483221,3.30771812080537,NA,NA,996.630805369128,5.03959731543624,NA,NA,NA,NA,75.7839597315436,2.33395973154362,NA,NA,NA,NA
"2018-02-16 09:00",181.846666666667,211.846666666667,269.426666666667,317.32,4451.88666666667,2097.44,99732.9066666667,489.433333333333,615,2829.54666666667,25595.5866666667,6710.44,7111.07333333333,218.6,10.9666666666667,630.493333333333,579.133333333333,101.453333333333,1.81846666666667,2.11846666666667,2.69426666666667,3.1732,NA,NA,997.329066666667,4.89433333333333,NA,NA,NA,NA,71.1107333333333,2.186,NA,NA,NA,NA
