"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-03-21 12:00",2621,2667,2758,2814,47824,41466,394975,3335,2492,6736,922941,12373,281,0,256,6810,26.21,26.67,27.58,28.14,12.31312,0.32988,3949.75,33.35,0.07345,0.01054,38.6961,0.12118,NA,NA,NA,-0.4918
"2018-03-21 13:00",2680.51748251748,2730.69230769231,2825.55944055944,2885.18881118881,44722.6083916084,37893.5524475525,394987.041958042,3374.44755244755,2348.4965034965,5892.74125874126,733272.783216783,11094.8111888112,281.363636363636,3.3006993006993,264.594405594406,5692.16783216783,26.8051748251748,27.3069230769231,28.2555944055944,28.8518881118881,10.9753516783217,0.347548741258741,3949.87041958042,33.7444755244755,0.0493042657342657,0.0186088111888112,28.5124999300699,-0.0218599300699301,NA,NA,NA,-0.646335454545454
"2018-03-21 14:00",2733.38028169014,2784.47887323944,2880.02816901408,2940.52816901408,41795.1971830986,35806.6267605634,394997.387323944,3407.42957746479,2191.04929577465,5581.73943661972,577744.957746479,10956.7676056338,284.830985915493,2.96478873239437,263.422535211268,5310.08450704225,27.3338028169014,27.8447887323944,28.8002816901408,29.4052816901408,9.73285992957747,0.339945,3949.97387323944,34.0742957746479,0.0433193661971831,0.0220750704225352,20.2761135211268,-0.0613597183098592,NA,NA,NA,-0.663314577464789
"2018-03-21 15:00",2796.20422535211,2846.72535211268,2941.47183098592,3001.40845070423,40902.985915493,33910.0633802817,395009.514084507,3445.82394366197,2258.7323943662,5549.49295774648,520789.183098592,11293.7746478873,286.478873239437,3.50704225352113,265.225352112676,5175.81690140845,27.9620422535211,28.4672535211268,29.4147183098592,30.0140845070423,9.15737894366197,0.310561338028169,3950.09514084507,34.4582394366197,0.0451688028169014,0.0172211971830986,17.2324601408451,-0.0569007746478873,NA,NA,NA,-0.601509647887324
"2018-03-21 16:00",2822.03496503496,2874.04895104895,2969.94405594406,3029.97902097902,39623.4125874126,30431.4825174825,395015.118881119,3463.56643356643,1901.25174825175,4937.09090909091,476130.615384615,11227.5664335664,287.853146853147,3.22377622377622,264.006993006993,5004.74825174825,28.2203496503497,28.7404895104895,29.6994405594406,30.2997902097902,8.58824041958042,0.269606993006993,3950.15118881119,34.6356643356643,0.0314056643356643,0.0275774125874126,15.0826283916084,-0.0464983916083916,NA,NA,NA,-0.515416153846154
"2018-03-21 17:00",2857.57342657343,2909.27272727273,3005,3065.11188811189,39068.8811188811,27621.1398601399,395021.923076923,3485.0979020979,1682.37762237762,4715.43356643357,444278.79020979,11500.1258741259,293.041958041958,3.86013986013986,266.006993006993,4974.5034965035,28.5757342657343,29.0927272727273,30.05,30.6511188811189,8.23395573426573,0.226454545454545,3950.21923076923,34.850979020979,0.0232690909090909,0.0373995804195804,13.4356441258741,-0.019583986013986,NA,NA,NA,-0.408701818181818
"2018-03-21 18:00",2867.27083333333,2918.47916666667,3013.92361111111,3073.84027777778,38023.2847222222,24878.2847222222,395023.534722222,3490.41666666667,1655.36805555556,3895.90277777778,414582.958333333,11387.0208333333,307.263888888889,4.90277777777778,268.597222222222,4650.44444444444,28.6727083333333,29.1847916666667,30.1392361111111,30.7384027777778,7.82566638888889,0.196854305555556,3950.23534722222,34.9041666666667,0.0180006944444444,0.023385,12.0662909027778,-0.0222748611111111,NA,NA,NA,-0.365401180555556
"2018-03-21 19:00",2854.15384615385,2906.6993006993,3003.13986013986,3063.51048951049,37614.9300699301,21950.979020979,395020.993006993,3482.14685314685,1349.24475524476,3686.45454545455,387050.545454545,11229.013986014,351.440559440559,6.41958041958042,272.433566433566,4538.86713286713,28.5415384615385,29.066993006993,30.0313986013986,30.6351048951049,7.73279895104895,0.160208531468531,3950.20993006993,34.8214685314685,0.0118986013986014,0.0343207692307692,10.6028055244755,-0.00375055944055944,NA,NA,NA,-0.277411118881119
"2018-03-21 20:00",2795.82517482517,2849.43356643357,2946.35664335664,3006.01398601399,36485.8461538462,19900.3146853147,395010.447552448,3448.73426573427,1272.48951048951,3394.32867132867,362776.531468531,10838.7552447552,333.181818181818,6.04895104895105,271.307692307692,4263.6993006993,27.9582517482517,28.4943356643357,29.4635664335664,30.0601398601399,7.60020706293706,0.141043216783217,3950.10447552448,34.4873426573427,0.00908629370629371,0.0324526573426573,9.53361594405594,-0.000173846153846153,NA,NA,NA,-0.242781398601399
"2018-03-21 21:00",2780.85314685315,2834.97902097902,2932.2027972028,2992.1048951049,34891.4755244755,18154.4545454545,395008.013986014,3441.04195804196,1160.58741258741,3184.51748251748,346489.664335664,10986.979020979,278.468531468532,3.06993006993007,263.587412587413,4107.91608391608,27.8085314685315,28.3497902097902,29.322027972028,29.921048951049,7.10420153846154,0.12101006993007,3950.08013986014,34.4104195804196,0.00598433566433566,0.034043986013986,9.13304321678322,0.0113807692307692,NA,NA,NA,-0.199848461538462
