"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","sht25.humidity.raw","sht25.temperature.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","sht25.humidity.hrf","sht25.temperature.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2019-05-22 04:00",1289.21333333333,1329.05333333333,1395.26,1468.27333333333,3934.94666666667,194644.62,120470,-5387,5797.87333333333,-5466.88666666666,-36221.2133333333,-882.173333333328,6031.65333333333,1360.13333333333,1.51333333333333,602.786666666667,592.8,-31759.4666666667,12.8921333333333,13.2905333333333,13.9526,14.6827333333333,NA,NA,1204.7,-53.87,NA,NA,NA,NA,60.3165333333333,13.6013333333333,NA,NA,NA,NA
"2019-05-22 05:00",1325.32,1374.74666666667,1456.89333333333,1542.92,3900.72666666667,212350.606666667,120470,-5387,7833.82,-6659.28,-20926.5266666667,4720.72666666666,6186.78666666667,1407.79333333333,1.86,604.506666666667,592.7,-38358.4533333333,13.2532,13.7474666666667,14.5689333333333,15.4292,NA,NA,1204.7,-53.87,NA,NA,NA,NA,61.8678666666667,14.0779333333333,NA,NA,NA,NA
"2019-05-22 06:00",1310.79452054795,1382.57534246575,1496.06849315068,1603.08904109589,5708.80821917808,224369.198630137,120470,-5387,22504.698630137,13127.1438356164,6230.26712328768,51151.0410958904,6929.41780821918,1418.93150684932,1.48630136986301,602.479452054794,593.856164383562,-76909.9520547945,13.1079452054795,13.8257534246575,14.9606849315068,16.0308904109589,NA,NA,1204.7,-53.87,NA,NA,NA,NA,69.2941780821918,14.1893150684932,NA,NA,NA,NA
"2019-05-22 07:00",1237.76666666667,1293.12666666667,1378.54,1461.16666666667,7980.8,299268.753333334,120470,-5387,10244.5,29523.28,38661.0533333334,138439.006666667,7505,1323.89333333333,1.68666666666667,603.246666666667,592.7,-103966.346666667,12.3776666666667,12.9312666666667,13.7854,14.6116666666667,NA,NA,1204.7,-53.87,NA,NA,NA,NA,75.05,13.2389333333333,NA,NA,NA,NA
"2019-05-22 08:00",1125.86363636364,1167.77272727273,1233.90909090909,1304.13636363636,16638.1818181818,858281,120470,-5387,-200603.954545455,81940.2727272727,172355.318181818,256743.363636364,8251.91304347826,1199.13043478261,2.73913043478261,607.565217391304,592.173913043478,-101321.727272727,11.2586363636364,11.6777272727273,12.3390909090909,13.0413636363636,NA,NA,1204.7,-53.87,NA,NA,NA,NA,82.5191304347826,11.9913043478261,NA,NA,NA,NA
"2019-05-22 11:00",1361.55813953488,1409.2480620155,1490.56589147287,1574.68217054264,12546.0465116279,453297.15503876,120470,-5387,-42566.2868217054,37631.0930232558,73055.4186046512,331327.170542636,7986.17054263566,1441.37209302326,3.52713178294574,612.682170542636,829.015503875969,-161201.131782946,13.6155813953488,14.092480620155,14.9056589147287,15.7468217054264,NA,NA,1204.7,-53.87,NA,NA,NA,NA,79.8617054263566,14.4137209302326,NA,NA,NA,NA
"2019-05-22 12:00",1386.69642857143,1431.89285714286,1509.875,1592.14285714286,12523.375,451539.035714286,120470,-5387,-36270.7857142857,36511.0714285714,76416.6964285714,336770.785714286,8052.33928571429,1466.25,5.91071428571429,620.482142857143,1086.64285714286,-155431.160714286,13.8669642857143,14.3189285714286,15.09875,15.9214285714286,NA,NA,1204.7,-53.87,NA,NA,NA,NA,80.5233928571429,14.6625,NA,NA,NA,NA
"2019-05-22 15:00",2277.424,2330.856,2419.728,2511.848,6717.128,531527.608,120470,-5387,-3215.704,-5118.248,-43147.84,32012.912,5911.4,2372.52,129.76,1104.704,13340.472,-27025.24,22.77424,23.30856,24.19728,25.11848,NA,NA,1204.7,-53.87,NA,NA,NA,NA,59.114,23.7252,NA,NA,NA,NA
"2019-05-22 16:00",2444.01333333333,2498.92,2589.63333333333,2683.69333333333,7980.86666666667,499167.92,120470,-5387,-2432.98,-4032.05333333333,-29231.08,38176.06,5586.24666666667,2541.16666666667,103.773333333333,1019.65333333333,10938.6533333333,-20289.9333333333,24.4401333333333,24.9892,25.8963333333333,26.8369333333333,NA,NA,1204.7,-53.87,NA,NA,NA,NA,55.8624666666667,25.4116666666667,NA,NA,NA,NA
"2019-05-22 17:00",2636.44,2694.96,2790.58666666667,2888.85333333333,8175.52,530602.513333333,120470,-5387,-1267.10666666667,-2011.76,-6340.46666666666,44863.6733333333,5064.98666666667,2737.49333333333,88.8933333333333,950.646666666667,9166.02666666667,-12223.78,26.3644,26.9496,27.9058666666667,28.8885333333333,NA,NA,1204.7,-53.87,NA,NA,NA,NA,50.6498666666667,27.3749333333333,NA,NA,NA,NA
