"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-03-28 15:00",983.804347826087,1025.65217391304,1101.41304347826,1152.26086956522,5663.39130434783,161.021739130435,99901.7826086956,1311.52173913043,622.695652173913,3163.0652173913,21583.5,5866.69565217391,2689.13043478261,46.3913043478261,367.652173913043,961.195652173913,9.83804347826087,10.2565217391304,11.0141304347826,11.5226086956522,0.684369565217391,-0.0452417391304348,999.017826086957,13.1152173913043,0.0141302173913043,0.0245071739130435,-0.689404130434783,0.01674,NA,NA,NA,0.200335434782609
"2018-03-28 16:00",1028.5034965035,1070.99300699301,1146.97202797203,1197.96503496503,5739.93706293706,257.762237762238,99807.4965034965,1358.65734265734,570.874125874126,3225.81818181818,22098.2587412587,6067.13286713287,3518.37762237762,57.6293706293706,394.475524475524,269.643356643356,10.285034965035,10.7099300699301,11.4697202797203,11.9796503496503,0.666833986013986,-0.026454965034965,998.074965034965,13.5865734265734,0.011976993006993,0.0283217482517483,-0.631266853146853,-0.00658272727272727,NA,NA,NA,0.0552542657342657
"2018-03-28 17:00",1047.38059701493,1090.26119402985,1167.14925373134,1218.72388059701,5648.34328358209,352.417910447761,99712.4402985075,1379.41044776119,731.664179104478,3382.26865671642,22954.3731343284,5868.23880597015,3860.73880597015,65.455223880597,413.082089552239,275.425373134328,10.4738059701493,10.9026119402985,11.6714925373134,12.1872388059701,0.623598582089552,-0.0276269402985075,997.124402985075,13.7941044776119,0.0156935820895522,0.0251392537313433,-0.576531417910448,-0.0137125373134328,NA,NA,NA,0.0631760447761194
"2018-03-28 18:00",1075.74803149606,1120.00787401575,1198.66929133858,1251.33070866142,5781.85039370079,90.4173228346456,99644.094488189,1409.1968503937,669.622047244094,3320.24409448819,23387.2519685039,6276.08661417323,3972.79527559055,69.5590551181103,422.834645669291,553.984251968504,10.7574803149606,11.2000787401575,11.9866929133858,12.5133070866142,0.633332992125984,-0.0373092913385827,996.44094488189,14.091968503937,0.0144792125984252,0.0261224409448819,-0.611124173228346,0.00075031496062992,NA,NA,NA,0.12380842519685
"2018-03-28 19:00",1041.89743589744,1085.55555555556,1163.51282051282,1215.37606837607,5698.76923076923,44.3333333333333,99612.8290598291,1375.2735042735,663.358974358974,3487.24786324786,23400.4273504274,6346.44444444444,4596.86324786325,82.6324786324786,453.965811965812,313.923076923077,10.4189743589744,10.8555555555556,11.6351282051282,12.1537606837607,0.641061709401709,-0.0307930769230769,996.128290598291,13.752735042735,0.0148208547008547,0.0285649572649573,-0.552276923076923,-0.00400632478632479,NA,NA,NA,0.0785620512820513
"2018-03-28 20:00",1002.92592592593,1045.98518518519,1123.77037037037,1175.71851851852,4989,231.577777777778,99584.8222222222,1334.85925925926,772.548148148148,3259.41481481482,21699.1111111111,5845.82962962963,4209.27407407407,73.0814814814815,431.414814814815,409.696296296296,10.0292592592593,10.4598518518519,11.2377037037037,11.7571851851852,0.476689037037037,-0.0323805925925926,995.848222222222,13.3485925925926,0.018874,0.0194578518518519,-0.475374740740741,-0.00596362962962963,NA,NA,NA,0.0985634814814815
"2018-03-28 21:00",1104.24647887324,1147.90845070423,1226.96478873239,1280.05633802817,6071.08450704225,291.37323943662,99536.6197183099,1438.6338028169,653.267605633803,3300.35211267606,25279.9788732394,6417.33098591549,4404.98591549296,77.5774647887324,442.007042253521,328.535211267606,11.0424647887324,11.4790845070423,12.2696478873239,12.8005633802817,0.687885704225352,-0.0296989436619718,995.366197183099,14.386338028169,0.013585,0.0269012676056338,-0.561934295774648,-0.00588725352112676,NA,NA,NA,0.0692638028169014
"2018-03-28 22:00",944.525423728814,987.033898305085,1064.98305084746,1117.71186440678,4829.08474576271,354.915254237288,99557.2627118644,1272.42372881356,804.601694915254,3491.23728813559,20392.220338983,6146.20338983051,1151.54237288136,16.9406779661017,297.550847457627,513.262711864407,9.44525423728814,9.87033898305085,10.6498305084746,11.1771186440678,0.47989,-0.0329852542372881,995.572627118644,12.7242372881356,0.0184952542372881,0.0231999152542373,-0.504128728813559,0.00713779661016949,NA,NA,NA,0.118133898305085
"2018-03-28 23:00",854.048780487805,896.487804878049,973.109756097561,1024.63414634146,4354.18292682927,165.939024390244,99539.487804878,1180.20731707317,500.90243902439,3305.64634146341,19049.8414634146,5606.71951219512,457.731707317073,3.90243902439024,265.634146341463,557.878048780488,8.54048780487805,8.96487804878049,9.73109756097561,10.2463414634146,0.418790731707317,-0.0314974390243902,995.39487804878,11.8020731707317,0.013085,0.0293948780487805,-0.395411219512195,0.00823256097560976,NA,NA,NA,0.116689024390244
"2018-03-29 00:00",759.187969924812,800.631578947368,876.345864661654,927.924812030075,4279.6992481203,-131.218045112782,99510.3082706767,1080.18796992481,514.954887218045,3122.14285714286,17034.8796992481,5295.17293233083,260.872180451128,1.21052631578947,257.383458646617,288.293233082707,7.59187969924812,8.00631578947368,8.76345864661654,9.27924812030075,0.466224812030075,-0.0268765413533835,995.103082706767,10.8018796992481,0.0128516541353383,0.026501954887218,-0.459945939849624,2.1353383458648e-05,NA,NA,NA,0.0763421052631579
