"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-04-19 02:00",125,157.387096774194,224.58064516129,281.193548387097,3384.61290322581,-128.677419354839,99599.2258064516,266.677419354839,718.322580645161,3405.12903225806,8546.29032258065,10224.064516129,268.41935483871,2.7741935483871,262.967741935484,-97,1.25,1.57387096774194,2.2458064516129,2.81193548387097,0.647810967741935,-0.0124141935483871,995.992258064516,2.66677419354839,0.02055,0.0200809677419355,-0.885098064516129,0.0357187096774194,NA,NA,NA,0.0263845161290323
"2018-04-19 03:00",133.86013986014,164.573426573427,230.426573426573,287.321678321678,3403.04895104895,27.6223776223775,99625.8321678322,272.972027972028,797.944055944056,3531.65034965035,8185.42657342657,9836.26573426573,267.286713286713,1.62237762237762,259.237762237762,74.5104895104899,1.3386013986014,1.64573426573427,2.30426573426573,2.87321678321678,0.651245874125874,-0.0190834965034965,996.258321678322,2.72972027972028,0.0222581118881119,0.0195504195804196,-0.943531118881119,0.0370877622377622,NA,NA,NA,0.0722782517482517
"2018-04-19 04:00",126.734265734266,153.965034965035,216.727272727273,272.545454545455,3360.2027972028,-52.3146853146853,99692.6993006993,260.160839160839,718.741258741259,3598.60839160839,7893.7972027972,9413.31468531468,267.706293706294,1.91608391608392,260.356643356643,-44.8391608391607,1.26734265734266,1.53965034965035,2.16727272727273,2.72545454545455,0.641097902097902,-0.0132695104895105,996.926993006993,2.60160839160839,0.0191535664335664,0.0247154545454545,-0.924731818181818,0.0241278321678322,NA,NA,NA,0.0375873426573427
"2018-04-19 05:00",194.020833333333,217.666666666667,274.701388888889,325.826388888889,3596.95833333333,-703.513888888889,99791.2083333333,322.763888888889,540.798611111111,3844.15972222222,6425.07638888889,10392.2569444444,267.243055555556,1.97916666666667,259.881944444444,-239.333333333333,1.94020833333333,2.17666666666667,2.74701388888889,3.25826388888889,0.697856319444444,-0.0100027777777778,997.912083333333,3.22763888888889,0.0148542361111111,0.0352321527777778,-1.08031625,0.0228204166666667,NA,NA,NA,0.00269083333333333
"2018-04-19 06:00",249.992907801418,276.234042553191,336.234042553191,389.460992907801,3787.60283687943,-949.234042553192,99896.9503546099,386,536.780141843971,3808.63120567376,6657.7304964539,10565.8865248227,267.22695035461,1.81560283687943,259.921985815603,-262.163120567376,2.49992907801418,2.76234042553192,3.36234042553192,3.89460992907801,0.737086312056738,-0.0126514893617021,998.969503546099,3.86,0.0155505673758865,0.0339834042553191,-1.14166439716312,0.0188691489361702,NA,NA,NA,0.00751872340425531
"2018-04-19 07:00",255.098591549296,282.169014084507,343.316901408451,397.197183098592,4079.65492957746,-926.971830985915,99993.514084507,392.549295774648,491.401408450704,3812.64084507042,6659.40845070423,10297.2676056338,266.816901408451,1.88028169014085,260.514084507042,-220.028169014085,2.55098591549296,2.82169014084507,3.43316901408451,3.97197183098592,0.837882676056338,-0.0128665492957746,999.93514084507,3.92549295774648,0.013324014084507,0.036813661971831,-1.24567598591549,0.015815,NA,NA,NA,0.0112890845070423
"2018-04-19 08:00",274.125874125874,299.986013986014,359.433566433566,412.391608391608,4123.95804195804,-908.888111888112,100100.909090909,409.272727272727,499.314685314685,3938.88111888112,6543.46853146853,10879.4405594406,267.314685314685,1.81118881118881,259.587412587413,-515.867132867133,2.74125874125874,2.99986013986014,3.59433566433566,4.12391608391608,0.845274125874126,-0.000645664335664336,1001.00909090909,4.09272727272727,0.0147414685314685,0.0374183916083916,-1.24110748251748,0.00746706293706294,NA,NA,NA,-0.0658528671328671
"2018-04-19 09:00",282.028169014084,304.12676056338,358.478873239437,408.176056338028,4095.95774647887,-1192.02112676056,100199.985915493,410.429577464789,674.450704225352,4344.52816901408,6788.42957746479,11544.6830985915,267.330985915493,1.85915492957746,260.253521126761,-485.485915492958,2.82028169014084,3.0412676056338,3.58478873239437,4.08176056338028,0.834452253521127,-0.009875,1001.99985915493,4.10429577464789,0.0205499295774648,0.0363371830985915,-1.23851978873239,0.0176914084507042,NA,NA,NA,-0.0196531690140845
"2018-04-19 10:00",264.194444444444,286.611111111111,341.361111111111,391.576388888889,4067.45138888889,-838.076388888889,100341.583333333,391.875,685.368055555555,4411.88194444444,7419.52777777778,11154,276.215277777778,1.70833333333333,259.541666666667,-52.763888888889,2.64194444444444,2.86611111111111,3.41361111111111,3.91576388888889,0.832860069444444,-0.0226833333333333,1003.41583333333,3.91875,0.0219389583333333,0.0359494444444444,-1.22911916666667,0.03569875,NA,NA,NA,0.0764034722222222
"2018-04-19 11:00",279.993006993007,303.475524475524,359.776223776224,411.272727272727,4161.27972027972,159.377622377623,100494.48951049,415.020979020979,879.258741258741,4577.86713286713,8928.74125874126,11326.9090909091,2476.94405594406,41.1328671328671,355.160839160839,-492.111888111888,2.79993006993007,3.03475524475524,3.59776223776224,4.11272727272727,0.857388531468531,0.00468706293706294,1004.9448951049,4.15020979020979,0.027026013986014,0.0313497902097902,-1.13340006993007,0.0131302797202797,NA,NA,NA,-0.0715812587412587
"2018-04-19 12:00",371.978873239437,396.225352112676,453.556338028169,505.908450704225,4462.2323943662,586.288732394366,100590.457746479,515.528169014084,838.985915492958,4490.92253521127,11407.1549295775,11651.4647887324,6004.29577464789,127.443661971831,560.725352112676,-212.521126760564,3.71978873239437,3.96225352112676,4.53556338028169,5.05908450704225,0.916102605633803,-5.28873239436619e-05,1005.90457746479,5.15528169014085,0.0260262676056338,0.0313647887323944,-1.11671352112676,0.0246280281690141,NA,NA,NA,-0.030335985915493
"2018-04-19 13:00",480.416666666667,503.125,557.375,607.6875,4315.9375,124.145833333334,100680.9375,626.534722222222,896.3125,4507.86111111111,10752.0138888889,12094.3888888889,7469.33333333333,166.402777777778,653.597222222222,-276.965277777778,4.80416666666667,5.03125,5.57375,6.076875,0.805109166666667,-0.00587256944444444,1006.809375,6.26534722222222,0.0266404166666667,0.0303534722222222,-1.13364923611111,0.0168046527777778,NA,NA,NA,-0.0176559722222222
"2018-04-19 14:00",595.244755244755,617.853146853147,671.391608391609,720.944055944056,4469.32867132867,119.356643356643,100793.951048951,747.174825174825,703.972027972028,4688.8041958042,10674.5944055944,13059.2867132867,8918.41258741259,206.594405594406,749.258741258741,-206.244755244755,5.95244755244755,6.17853146853147,6.71391608391608,7.20944055944056,0.788402937062937,-0.00435902097902098,1007.93951048951,7.47174825174825,0.0202913286713287,0.0420126573426573,-1.2082679020979,0.0216900699300699,NA,NA,NA,-0.0225539160839161
"2018-04-19 15:00",822.381944444445,848.930555555555,907.256944444445,959.854166666667,4716.41666666667,164.076388888888,100853.388888889,989.534722222222,797.888888888889,4790.84722222222,12376.5625,15078.4236111111,10424.0625,248.375,848.736111111111,-120.875,8.22381944444444,8.48930555555556,9.07256944444444,9.59854166666667,0.712557361111111,-0.0106836805555556,1008.53388888889,9.89534722222222,0.0225585416666667,0.0403585416666667,-1.26643055555556,0.0277794444444444,NA,NA,NA,0.000244513888888906
"2018-04-19 16:00",965.694444444445,993.708333333333,1054.15972222222,1108.81944444444,4921.4375,259.111111111112,100881.194444444,1140.99305555556,870.694444444444,4940.3125,13709.4583333333,16455.2569444444,11312.9930555556,271.263888888889,903.25,-148.840277777778,9.65694444444444,9.93708333333333,10.5415972222222,11.0881944444444,0.666891666666667,-0.0107613194444444,1008.81194444444,11.4099305555556,0.0254084027777778,0.0391692361111111,-1.30183951388889,0.0256482638888889,NA,NA,NA,-0.00901763888888888
"2018-04-19 17:00",977.615384615385,1001.48251748252,1057.08391608392,1108.8041958042,4500.28671328671,124.048951048951,100909.370629371,1145.0979020979,893.041958041958,4983.51048951049,13670.3146853147,16877.3076923077,12157.4055944056,289.076923076923,945.734265734266,-92.741258741259,9.77615384615385,10.0148251748252,10.5708391608392,11.088041958042,0.511502027972028,-0.0156361538461538,1009.09370629371,11.450979020979,0.0270832167832168,0.0379558041958042,-1.16676174825175,0.0345431468531469,NA,NA,NA,0.0169758041958042
"2018-04-19 18:00",1110.1875,1138.32638888889,1199.04166666667,1253.84722222222,4921.1875,776.930555555556,100921.805555556,1288.61805555556,674.958333333333,5049.68055555556,16334.3402777778,18048.2569444444,13183.7222222222,310.333333333333,996.347222222222,-125.375,11.101875,11.3832638888889,11.9904166666667,12.5384722222222,0.533987847222222,-0.000461944444444444,1009.21805555556,12.8861805555556,0.0194804861111111,0.0492702083333333,-1.15836708333333,0.0276938194444444,NA,NA,NA,-0.0580423611111111
"2018-04-19 19:00",1148.96503496504,1176.21678321678,1235.42657342657,1289.83916083916,4683.1958041958,359.559440559441,100982.496503496,1325.18181818182,815.881118881119,4948.09090909091,16578.2167832168,18448.6433566434,14352.2307692308,332.713286713287,1049.61538461538,-29.1888111888113,11.4896503496504,11.7621678321678,12.3542657342657,12.8983916083916,0.412300559440559,-0.0142923076923077,1009.82496503497,13.2518181818182,0.0222918181818182,0.0430959440559441,-1.10053496503496,0.0329613986013986,NA,NA,NA,0.00406342657342657
"2018-04-19 20:00",1227.86111111111,1259.24305555556,1323.84722222222,1381.68055555556,4999.48611111111,501.979166666667,101009.027777778,1411.60416666667,750.3125,5128.29166666667,17190.3402777778,19587.2083333333,14969.6388888889,342.604166666667,1073.24305555556,-20.875,12.2786111111111,12.5924305555556,13.2384722222222,13.8168055555556,0.435839583333333,-0.011441875,1010.09027777778,14.1160416666667,0.0205380555555556,0.0486646527777778,-1.20076256944444,0.03435875,NA,NA,NA,-0.012235
"2018-04-19 21:00",1294.95104895105,1326.95804195804,1392.08391608392,1449.94405594406,5630.86013986014,388.839160839161,101036.321678322,1483.15384615385,843.762237762238,5393.87412587413,19164.4475524476,20372.9440559441,14556.979020979,326.622377622378,1035.24475524476,-28.3356643356647,12.9495104895105,13.2695804195804,13.9208391608392,14.4994405594406,0.584492027972028,-0.0152664335664336,1010.36321678322,14.8315384615385,0.0239203496503496,0.0486458741258741,-1.33258832167832,0.0307925874125874,NA,NA,NA,-0.0006681118881119
"2018-04-19 22:00",1265.45833333333,1298.46527777778,1365.42361111111,1424.61805555556,5350.07638888889,73.9930555555557,101078.958333333,1454.21527777778,807.152777777778,5299.24305555556,19246.3125,20407.5277777778,12845.9791666667,273.527777777778,908.694444444445,22.25,12.6545833333333,12.9846527777778,13.6542361111111,14.2461805555556,0.516702916666667,-0.0207853472222222,1010.78958333333,14.5421527777778,0.0230713194444444,0.0483342361111111,-1.21752409722222,0.0406928472222222,NA,NA,NA,0.0273484027777778
"2018-04-19 23:00",1231.33566433566,1265.30769230769,1334.73426573427,1395.45454545455,5267.66433566434,322.972027972028,101140.307692308,1421.21678321678,977.020979020979,5353.22377622378,17841.7132867133,20075.1608391608,9112.41258741259,170.44055944056,663.132867132867,-25.1888111888113,12.3133566433566,12.6530769230769,13.3473426573427,13.9545454545455,0.52251965034965,-0.0192366433566434,1011.40307692308,14.2121678321678,0.0296901398601399,0.0406023776223776,-1.28041769230769,0.0392561538461539,NA,NA,NA,0.0221776223776224
