"","at0.temperature.raw","at1.temperature.raw","at2.temperature.raw","at3.temperature.raw","co.concentration.raw","h2s.concentration.raw","lps25h.pressure.raw","lps25h.temperature.raw","no2.concentration.raw","o3.concentration.raw","oxidizing_gases.concentration.raw","reducing_gases.concentration.raw","sht25.humidity.raw","sht25.temperature.raw","si1145.ir_intensity.raw","si1145.uv_intensity.raw","si1145.visible_light_intensity.raw","so2.concentration.raw","at0.temperature.hrf","at1.temperature.hrf","at2.temperature.hrf","at3.temperature.hrf","co.concentration.hrf","h2s.concentration.hrf","lps25h.pressure.hrf","lps25h.temperature.hrf","no2.concentration.hrf","o3.concentration.hrf","oxidizing_gases.concentration.hrf","reducing_gases.concentration.hrf","sht25.humidity.hrf","sht25.temperature.hrf","si1145.ir_intensity.hrf","si1145.uv_intensity.hrf","si1145.visible_light_intensity.hrf","so2.concentration.hrf"
"2018-03-20 21:00",2464.67045454545,2506.375,2562.19318181818,2610.97727272727,21912.4204545455,26629.2954545454,98933.0681818182,2841.59090909091,3887.86363636363,10851.5909090909,270188.886363636,23736.8863636364,1776.90909090909,2532.15909090909,3.47727272727273,612.579545454545,748.318181818182,6666,24.6467045454545,25.06375,25.6219318181818,26.1097727272727,NA,NA,989.330681818182,28.4159090909091,NA,NA,NA,NA,17.7690909090909,25.3215909090909,NA,NA,NA,NA
"2018-03-20 22:00",2526.38666666667,2561.41333333333,2608.68666666667,2652.11333333333,15920.9533333333,16294.7133333333,98948.2333333333,2890.69333333333,1632.44666666667,5270.61333333333,147915.133333333,14080.1466666667,1718.74,2582.58666666667,2.32666666666667,607.46,624.18,4110.14,25.2638666666667,25.6141333333333,26.0868666666667,26.5211333333333,NA,NA,989.482333333333,28.9069333333333,NA,NA,NA,NA,17.1874,25.8258666666667,NA,NA,NA,NA
"2018-03-20 23:00",2542.39333333333,2579.68,2631.08666666667,2677.86,14563.06,13087.72,98994.7866666667,2911.72,1197.16666666667,3850.74,114104.06,11120.54,1703.12666666667,2602.42666666667,1.68666666666667,603.08,604.953333333333,3234.4,25.4239333333333,25.7968,26.3108666666667,26.7786,NA,NA,989.947866666667,29.1172,NA,NA,NA,NA,17.0312666666667,26.0242666666667,NA,NA,NA,NA
"2018-03-21 00:00",2592.07333333333,2631.72,2686.12,2734.39333333333,14139.4666666667,11748.7466666667,99028.4866666667,2964.2,1110.8,3267.33333333333,102884.7,10448.9,1670.4,2653.71333333333,1.65333333333333,603.6,596.013333333333,2974.15333333333,25.9207333333333,26.3172,26.8612,27.3439333333333,NA,NA,990.284866666667,29.642,NA,NA,NA,NA,16.704,26.5371333333333,NA,NA,NA,NA
"2018-03-21 01:00",2619.96,2658.95333333333,2714.08,2765.40666666667,14167.2,12122.82,99058.4866666667,2994.5,984.38,2543.48,96371.6,8762.98666666667,1809.54666666667,2683.84,1.42666666666667,600.846666666667,596.086666666667,3195.18,26.1996,26.5895333333333,27.1408,27.6540666666667,NA,NA,990.584866666667,29.945,NA,NA,NA,NA,18.0954666666667,26.8384,NA,NA,NA,NA
"2018-03-21 02:00",2618.74666666667,2657.68666666667,2712.93333333333,2764.62666666667,13861.2933333333,11435.8466666667,99054.4866666667,2992.46666666667,923.72,1675,89767.4,7695.46666666667,2042.08666666667,2681.47333333333,1.69333333333333,603.6,596.106666666667,3102.72666666667,26.1874666666667,26.5768666666667,27.1293333333333,27.6462666666667,NA,NA,990.544866666667,29.9246666666667,NA,NA,NA,NA,20.4208666666667,26.8147333333333,NA,NA,NA,NA
"2018-03-21 03:00",2594.04,2632.59333333333,2687.14,2738.19333333333,13366.0133333333,11090.0533333333,99056.2,2966.39333333333,826.566666666667,1378.12,83402.24,7070.51333333333,2190.10666666667,2656.08,1.84,602.9,596.24,2804.93333333333,25.9404,26.3259333333333,26.8714,27.3819333333333,NA,NA,990.562,29.6639333333333,NA,NA,NA,NA,21.9010666666667,26.5608,NA,NA,NA,NA
"2018-03-21 04:00",2571.52,2610.28666666667,2664.92,2716.35333333333,12822.6466666667,10484.2333333333,99046.04,2943.9,872.986666666667,1178.31333333333,78244.4533333333,6755.06666666667,2294.40666666667,2633.35333333333,1.58,602.686666666667,596.373333333333,2597.56,25.7152,26.1028666666667,26.6492,27.1635333333333,NA,NA,990.4604,29.439,NA,NA,NA,NA,22.9440666666667,26.3335333333333,NA,NA,NA,NA
"2018-03-21 05:00",2574.61333333333,2617.41333333333,2677.48666666667,2730.64666666667,12657.34,8999.94666666667,99052.8466666667,2954.47333333333,794.606666666667,1708.59333333333,73940.4266666667,7969.87333333333,2018.86666666667,2642.02666666667,1.64666666666667,603.62,596.106666666667,2201.56666666667,25.7461333333333,26.1741333333333,26.7748666666667,27.3064666666667,NA,NA,990.528466666667,29.5447333333333,NA,NA,NA,NA,20.1886666666667,26.4202666666667,NA,NA,NA,NA
"2018-03-21 06:00",2510.34666666667,2549.96,2605.56666666667,2654.89333333333,11692.9733333333,8286.23333333333,99068.7866666667,2882.82666666667,850.526666666667,2280.68,68009.4733333333,7596.67333333333,1947.91333333333,2573.06,1.55333333333333,602.726666666667,595.853333333333,2202.37333333333,25.1034666666667,25.4996,26.0556666666667,26.5489333333333,NA,NA,990.687866666667,28.8282666666667,NA,NA,NA,NA,19.4791333333333,25.7306,NA,NA,NA,NA
